formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
03/01/2025,3.11521201709307e+07,3861,828,103467,277138.14925223676
02/01/2025,2.0468071221929967e+07,3293,552,82258,181154.12116184382
01/01/2025,1.4496922633545972e+07,2634,409,63533,128859.8276410029
31/12/2024,1.1722404662990825e+07,2462,288,48552,103838.54650018342
30/12/2024,1.1540184780174207e+07,2585,338,50317,104506.92697183345
29/12/2024,1.2446786854380302e+07,2613,356,51864,111391.46813121921
28/12/2024,1.0436762606904546e+07,2623,463,51628,93708.50878613401
27/12/2024,1.190477884513025e+07,2673,395,57176,105648.56269208
26/12/2024,1.4095175516821017e+07,2743,334,60815,121283.42446240062
25/12/2024,7.864465982407315e+06,2169,237,35707,70172.33238312138
24/12/2024,8.353811630467283e+06,2372,293,44785,72955.08156310316
23/12/2024,1.0229087511831006e+07,2604,377,56752,88613.85445939156
22/12/2024,1.0253586355470339e+07,2401,340,51801,88066.94200583508
21/12/2024,1.3274136969991831e+07,2471,336,54138,114698.3011937385
20/12/2024,1.5421767530355942e+07,2773,456,55725,135981.4277946242
19/12/2024,1.386695377350244e+07,2698,421,52514,120385.16035697202
18/12/2024,1.4578015147390008e+07,2790,450,51837,126290.28110845026
17/12/2024,1.1113150583909143e+07,2794,473,43335,96754.01082945734
16/12/2024,1.161597823242594e+07,2543,367,49390,100163.5088086898
15/12/2024,9.121959203976315e+06,2143,271,39248,76285.79175281574
14/12/2024,1.3254625746900544e+07,2429,304,48519,111981.90135064353
13/12/2024,1.4792309969318578e+07,2701,369,55237,125049.40174414846
12/12/2024,1.583602226090606e+07,2767,394,57459,135526.75916941906
11/12/2024,1.5775373090948382e+07,2774,434,54724,137473.2854056765
10/12/2024,1.4016435905571714e+07,2527,294,51178,124051.67018329813
09/12/2024,1.1238525861836644e+07,2622,341,41576,98467.15932823664
08/12/2024,8.388812168242676e+06,2178,268,31823,75009.33240046984
07/12/2024,9.268506200908164e+06,2163,225,33546,82362.29585670942
06/12/2024,1.1679210283800738e+07,2546,372,38031,104310.90438487794
05/12/2024,1.0180013974579638e+07,2540,397,37409,90834.76356640905
04/12/2024,1.1703119097559394e+07,2723,477,37675,107686.42739601704
