formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
20/10/2024,5.5517434005995646e+07,17197,2902,318863,475799.2600947898
19/10/2024,8.15095274063876e+07,18127,3157,388676,707537.6414824686
18/10/2024,5.44270117387216e+07,16545,2118,322877,483617.6649747278
17/10/2024,5.3318027874748655e+07,16694,2077,317748,478013.0326915325
16/10/2024,5.838148748136049e+07,16722,2232,338124,524064.89702783665
15/10/2024,5.051600852139373e+07,16183,2075,314565,453543.05069532926
14/10/2024,5.8389888396635406e+07,16811,2436,327837,525570.9458951041
13/10/2024,4.256354216930839e+07,13911,1582,257720,383313.92921778775
12/10/2024,3.5125639506113105e+07,12994,1260,238840,315361.2141205763
11/10/2024,3.706594168438739e+07,13259,1442,234438,333855.16058426787
10/10/2024,3.0346313695550185e+07,12622,1321,230996,273964.4910392573
09/10/2024,3.872982175556065e+07,13596,1594,245719,349334.9424133724
08/10/2024,3.399681139406821e+07,12254,1098,217903,306894.3248369723
07/10/2024,3.3939975864607394e+07,12078,1367,226416,306477.72690042923
06/10/2024,3.1589058735163316e+07,11246,1157,232977,285463.7713853826
05/10/2024,4.095422383888855e+07,11885,1300,255537,369890.80825940653
04/10/2024,3.596504748257042e+07,11931,1461,238597,325451.7389061637
03/10/2024,3.773691883847791e+07,12166,1507,269684,341900.648390536
02/10/2024,4.624509447073601e+07,12400,1358,280333,417484.80417186895
01/10/2024,3.427073872211994e+07,12076,1375,228750,309537.9692521422
30/09/2024,3.8221649736413054e+07,12049,1375,242855,345454.5646525677
29/09/2024,4.314224717263863e+07,11773,1429,256039,389838.2867353522
28/09/2024,3.9842709528749295e+07,11360,1355,246340,359876.1452708174
27/09/2024,4.365768815233876e+07,12497,1610,263662,393676.7483449735
26/09/2024,3.6562256016038604e+07,11554,1672,241305,329705.3567973457
25/09/2024,2.2453698497367445e+07,9801,1322,161334,202704.8972058695
24/09/2024,2.0630248460800905e+07,9089,1175,152382,186008.06390749477
23/09/2024,1.6049584675186079e+07,8435,1157,130742,143439.27413550357
22/09/2024,1.5159646411800332e+07,7706,866,116849,136311.48010924208
21/09/2024,1.1972154987024998e+07,7342,869,97656,106198.4964006602
20/09/2024,1.2548730014917927e+07,7397,815,99064,112990.4863693976
19/09/2024,1.3970392153913418e+07,7822,890,111628,126056.01265524814
18/09/2024,1.050977304600935e+07,7076,736,97387,94778.53459102513
17/09/2024,1.1674641713696513e+07,7427,980,104767,104367.88409786088
16/09/2024,8.590961077544736e+06,7275,1185,86157,75983.6293866196
15/09/2024,8.874238955408422e+06,6674,861,80805,78733.7697048657
14/09/2024,7.491589128598793e+06,6672,1007,75140,65489.846641054784
13/09/2024,9.536086198923603e+06,7450,1015,86357,85149.98894461228
12/09/2024,1.1156096208342755e+07,7776,1121,99879,98603.70725677467
11/09/2024,1.0861344387169018e+07,7929,1014,106540,96031.44810095748
10/09/2024,1.0762279371813864e+07,7627,985,103585,95109.56383407733
09/09/2024,1.1217458642352536e+07,7516,990,107663,99138.10155115594
08/09/2024,8.101847124102335e+06,6349,860,83023,71189.46550802542
07/09/2024,7.197135242739064e+06,5911,646,77816,63920.14030748232
06/09/2024,9.71963706419065e+06,7156,965,95286,85344.88707060367
05/09/2024,1.121699942899112e+07,7438,1018,109933,97271.76302610443
04/09/2024,1.2572791502677863e+07,7872,1016,123285,111782.73695448841
03/09/2024,1.3993888477090355e+07,8134,1058,133296,125504.1479172627
02/09/2024,1.2216259303002506e+07,7439,999,120752,109686.13335397503
01/09/2024,1.1504997841292115e+07,6782,792,114850,103542.69229232967
31/08/2024,1.0517481521530133e+07,6668,954,103650,94109.75461537979
30/08/2024,1.1301712291157136e+07,7407,1112,107241,100317.33049963704
29/08/2024,1.5353131786617395e+07,8146,1184,130727,135510.96064517944
28/08/2024,1.4064865293116212e+07,7673,999,119642,126015.85908789893
27/08/2024,1.5201997746847514e+07,7926,1024,123167,135379.45255654404
26/08/2024,1.413407284917029e+07,7677,992,111389,126424.41374442991
25/08/2024,1.2196694856387693e+07,6740,735,95709,109478.70974088815
24/08/2024,1.3843854888660993e+07,7340,801,110395,124259.41238966766
23/08/2024,1.4665899158412024e+07,7703,910,121628,130987.10490512276
22/08/2024,1.1222737705192164e+07,6948,700,101551,101428.12857642001
21/08/2024,1.1684409946701443e+07,7165,578,93295,105468.64411402703
20/08/2024,1.2624121966808675e+07,7774,624,105425,113794.5502693361
19/08/2024,1.845086992907543e+07,9127,853,160702,166829.55319975747
18/08/2024,2.1180492766377967e+07,8433,708,167802,191890.72895532416
17/08/2024,1.5721212448266169e+07,8268,661,146342,142182.25043923198
16/08/2024,1.6284117740890522e+07,9101,881,142573,146771.96321464307
15/08/2024,2.1413591489317916e+07,10218,1295,179349,189621.31287486982
14/08/2024,2.3703498642412193e+07,10374,1018,195104,211141.659272252
13/08/2024,2.465768922619596e+07,11403,1273,203270,221782.84487897804
12/08/2024,2.6402722885535486e+07,11182,1053,213376,238574.684141857
11/08/2024,2.2303419872032817e+07,10073,948,180709,201589.71210384014
10/08/2024,3.007466219849457e+07,11079,1152,228171,271580.93833448977
09/08/2024,3.1631660322194982e+07,11744,1271,248183,285934.06568841427
08/08/2024,3.833548387338873e+07,12660,1406,268980,345292.1848396978
07/08/2024,3.681990507925552e+07,12582,1435,278778,332820.36467282276
06/08/2024,3.604203440763498e+07,12464,1676,277395,325289.44019674254
05/08/2024,2.5431392921826955e+07,10787,987,202630,229546.513602397
04/08/2024,2.2287037930537127e+07,10148,1063,190217,201462.69617310358
03/08/2024,2.3487464953958757e+07,10713,1109,188658,211710.78796480098
02/08/2024,3.3481243490947954e+07,12341,1396,244554,301408.2987544039
01/08/2024,3.690152160813967e+07,12924,1503,231668,331134.50990214443
31/07/2024,5.290775697926464e+07,14274,2045,298222,475434.9612939694
30/07/2024,5.2123369281542964e+07,14356,2063,291606,470644.2930264247
29/07/2024,4.985141349929504e+07,13532,1835,264332,450221.0741665357
28/07/2024,7.653534474393664e+07,12356,1637,243689,690190.6716338863
27/07/2024,5.0150393647110045e+07,12405,1619,232945,452672.20600609155
26/07/2024,3.775305064411875e+07,12137,1586,234135,341037.19486753934
25/07/2024,3.2130063803028207e+07,11749,1453,218626,290264.54948672355
24/07/2024,3.698898796633329e+07,12007,1532,238383,334196.7988863931
23/07/2024,3.904442153744525e+07,12348,1751,252410,352588.03799879167
22/07/2024,3.578254267294168e+07,11771,1569,235872,323406.475982227
21/07/2024,3.556643167954843e+07,11293,1500,241443,321584.6456147468
20/07/2024,2.8185642986489866e+07,10063,1419,207020,254896.98113963671
19/07/2024,2.9390110569329623e+07,10676,1520,219840,265524.47571591183
18/07/2024,2.7345006011812452e+07,10507,1564,209379,247311.99382498418
17/07/2024,3.1986253624337453e+07,10619,1453,230224,289326.70169954206
16/07/2024,3.383722314014687e+07,10908,1617,243250,305723.41874937556
15/07/2024,4.0333428430822924e+07,10968,1764,263697,364538.8498794446
14/07/2024,3.0748920919981394e+07,9413,1406,213713,278218.2736405977
13/07/2024,2.792013996031606e+07,9050,1150,207249,252230.0796288508
12/07/2024,2.7763859228538215e+07,9291,1269,211151,251124.5492282091
11/07/2024,2.7230267352104522e+07,9332,1303,204541,246272.84470664882
10/07/2024,2.3913656750658385e+07,8631,1097,176571,216240.56583287183
09/07/2024,2.449509715257638e+07,8817,1124,180749,221454.4130898031
08/07/2024,2.3658091096947942e+07,8662,1167,173422,213761.90090507988
07/07/2024,2.3331665380238853e+07,8173,1134,171590,210887.6517454617
06/07/2024,2.3249454244455922e+07,8028,1182,180898,210163.01999383024
05/07/2024,2.0291835996661693e+07,7214,796,154285,183484.90144727426
04/07/2024,1.8993254302096225e+07,7473,932,148399,171706.37479181716
03/07/2024,2.2428133350375354e+07,8465,1228,164347,202758.97784063595
02/07/2024,2.339931401789315e+07,8494,1312,159468,211231.4212895674
01/07/2024,2.7745639794912826e+07,8400,1207,171817,250281.75221025298
30/06/2024,2.0280301661786668e+07,7181,969,153045,183382.7868942863
29/06/2024,1.903442486522748e+07,6907,850,150204,172137.79181031027
28/06/2024,2.4372355472548015e+07,7838,1121,167973,220312.91507995687
27/06/2024,2.544153402044751e+07,7765,1014,155496,229839.4927116907
26/06/2024,2.2396380899683204e+07,7564,1100,134796,202403.03339108187
25/06/2024,1.761541444800268e+07,7069,965,128412,158978.45535596652
24/06/2024,1.699334988907425e+07,6741,926,127965,153428.27870995126
23/06/2024,1.5813501754402991e+07,6581,1162,133151,142921.30655314692
22/06/2024,1.6676661923308779e+07,6567,1253,137456,150659.97533935672
21/06/2024,2.080024909885891e+07,7102,1463,157479,187635.0283957886
20/06/2024,2.216797405254027e+07,6874,1555,150353,200242.04082075556
19/06/2024,2.0972851013874162e+07,6289,1282,149916,189479.1473530323
18/06/2024,1.7462534600697253e+07,5600,934,123263,157749.79821736095
17/06/2024,2.226107715715672e+07,5846,1193,128312,200924.4382062194
16/06/2024,1.1037618168862069e+07,4301,734,82503,99990.16667395503
15/06/2024,1.011700844796939e+07,4304,905,75635,91484.25227533904
14/06/2024,1.2809779820266388e+07,4875,1354,86312,115820.83403532031
13/06/2024,1.6356800581462253e+07,4597,1130,92456,147544.9551158193
12/06/2024,1.8330640341577504e+07,4450,1206,99128,165859.18275301182
11/06/2024,1.2804388010119248e+07,4100,1232,82194,115952.16283519925
10/06/2024,1.4550848681732353e+07,4008,1644,87639,131412.40681703234
09/06/2024,1.1577893855869545e+07,2915,1314,66792,104580.8888068221
08/06/2024,1.0974285109825442e+07,2252,1189,50763,99025.25970612511
07/06/2024,1.0801381741887825e+07,1484,957,32988,97406.43272137127
06/06/2024,3.8279797307185414e+06,679,510,11692,34497.136864194916
05/06/2024,701742.878979694,201,104,3698,6295.248516172857
04/06/2024,272908.556442155,134,41,2018,2462.600049509991
03/06/2024,317011.6167324699,117,31,1996,2842.2426342325266
02/06/2024,317628.2777024575,89,21,2024,2848.26675901628
01/06/2024,280344.9589821128,95,43,1150,2511.2923677022463
31/05/2024,186109.5497423164,46,9,957,1796.2493694239888
30/05/2024,138778.7604184535,52,9,841,1152.795328408049
29/05/2024,171146.6684255789,65,9,1067,1501.7885884316086
28/05/2024,116319.8266077626,56,7,806,1027.7338617080507
27/05/2024,161492.03155623344,62,10,904,1440.6801488556405
26/05/2024,125776.25895634276,49,9,800,1139.690177760578
25/05/2024,121516.8565332513,50,9,577,1109.8684208435914
24/05/2024,147722.29159577258,61,12,920,1355.025499271331
23/05/2024,106932.40731629918,57,12,1109,965.7081616427399
22/05/2024,184358.3985244628,76,34,908,1531.8828676544297
21/05/2024,126870.27097205869,52,25,1086,1115.4614706963612
20/05/2024,77891.42413641623,29,16,371,697.1584029542602
19/05/2024,28983.019836747168,17,2,133,259.72807712466005
18/05/2024,18193.913864228252,14,3,114,159.49040979611004
17/05/2024,34234.48729285055,21,8,182,314.83015747623
16/05/2024,22988.764808125376,17,5,153,212.22558198622994
15/05/2024,18082.458470657144,11,3,157,166.28351484791995
14/05/2024,13351.622970187538,12,6,198,119.06691985618006
13/05/2024,6250.65751687429,10,5,63,54.36947828517999
12/05/2024,6703.988044050233,4,0,49,61.260003968789995
11/05/2024,736.7660513115501,4,0,18,6.5215482924399995
10/05/2024,977.16983732809,6,1,29,8.519197197740002
09/05/2024,5270.99641486455,5,2,58,47.050936360079994
08/05/2024,4512.666227919339,4,2,30,39.00948963586001
07/05/2024,12779.31976332919,6,6,39,111.49579603375
06/05/2024,11.475383783769999,1,1,8,0.1037716259
