formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
20/08/2024,1.4392751407267496e+07,13228,920,130671,131310.38248505333
19/08/2024,1.9448491679544922e+07,14956,958,186562,176693.2263573685
18/08/2024,2.2234657345494278e+07,14326,890,192785,200694.59160922503
17/08/2024,1.740551472247763e+07,13943,852,176438,157212.0583460366
16/08/2024,1.9929967973213412e+07,15833,1101,190966,179783.9101342299
15/08/2024,2.452853629137028e+07,17420,1405,222581,219470.2754801656
14/08/2024,2.719435600266497e+07,17874,1370,244647,244310.49393108478
13/08/2024,2.8752551786399525e+07,18660,1403,260307,261907.03357025117
12/08/2024,2.628890678358822e+07,18326,1433,255389,240184.16071981762
11/08/2024,2.3879834418289434e+07,17164,1163,227402,217446.76900865318
10/08/2024,2.9665498988097906e+07,18045,1244,256982,271270.9636825593
09/08/2024,3.4650099380371936e+07,18846,1335,267305,317159.42526764225
08/08/2024,5.3138379079447076e+07,20339,1637,306001,478302.32112824573
07/08/2024,3.698643613892052e+07,19805,1553,300467,345660.1850101091
06/08/2024,3.74084328145896e+07,19808,1514,305621,346274.40476005984
05/08/2024,3.0200368893670935e+07,17619,1066,236011,278371.61827423924
04/08/2024,2.4326021255086534e+07,16580,1055,212092,224108.04241661573
03/08/2024,2.6346616641692594e+07,17852,1228,222560,243446.08151192908
02/08/2024,3.352516609534728e+07,19571,1353,278739,307118.580702902
01/08/2024,3.871502260458858e+07,20425,1422,272631,360204.95694271935
31/07/2024,5.021907593660823e+07,21953,1479,325042,461900.5166336191
30/07/2024,5.351379090914643e+07,22918,1718,322432,492261.7532723531
29/07/2024,5.243612261070731e+07,22362,1462,300378,487414.2297867753
28/07/2024,7.7923440751562e+07,21492,1401,308477,722305.2876279886
27/07/2024,5.1633289830481e+07,22133,1599,292196,476547.2167406453
26/07/2024,4.501102187714748e+07,22316,1535,292744,414736.5923772088
25/07/2024,3.574443351628296e+07,20973,1472,261198,327762.73298716877
24/07/2024,3.932542503959216e+07,21002,1526,263806,361514.3984681576
23/07/2024,4.372324873671096e+07,21417,1469,279084,403531.5167073498
22/07/2024,4.2067903418197475e+07,21354,1478,269667,388001.8658975636
21/07/2024,3.998295829151454e+07,21623,1437,272314,369609.4448753813
20/07/2024,2.9483794739498083e+07,18807,1240,226052,270810.2975802232
19/07/2024,3.202861516605319e+07,20357,1649,250961,290243.39453326986
18/07/2024,2.8333086885909658e+07,19113,1353,237272,256312.22830210542
17/07/2024,3.429839906146769e+07,20321,1473,269830,311269.2445518319
16/07/2024,3.577948761904304e+07,21067,1508,289183,326692.7137509479
15/07/2024,4.322133405711459e+07,21335,1562,326336,393743.0085333061
14/07/2024,3.569298462900992e+07,20258,1458,288981,323533.89307952137
13/07/2024,3.0258681240134355e+07,19416,1384,277601,277763.8265097372
12/07/2024,3.1666985302198958e+07,19609,1420,285737,287195.20138200483
11/07/2024,3.112727942787048e+07,20057,1475,276170,284603.50208901055
10/07/2024,2.8504049212567866e+07,19114,1448,259488,258088.1306503297
09/07/2024,2.9553170303884167e+07,19868,1378,265153,270091.3266554656
08/07/2024,2.9017141123531282e+07,19370,1352,254573,266251.85914450005
07/07/2024,3.027654063009112e+07,18784,1254,266761,277242.77347895486
06/07/2024,3.1076452730372876e+07,18800,1300,287896,284118.2173620734
05/07/2024,2.9003262734869193e+07,18207,1091,250070,268040.5624601546
