formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
02/03/2025,3.465909384364081e+07,15651,1967,595997,349408.637192812
01/03/2025,2.0866389443653796e+07,13512,1605,451645,210859.52241045772
28/02/2025,2.389433480099763e+07,14507,2066,481405,240023.89351741702
27/02/2025,2.955047580551935e+07,15891,3086,557101,296178.00978994224
26/02/2025,2.4968841407645784e+07,14417,2221,486768,250478.4446719074
25/02/2025,2.584420441674018e+07,14001,2125,474040,256487.24721142012
24/02/2025,2.9129384232944008e+07,14582,2625,504442,292525.22969797667
23/02/2025,2.9437877319010977e+07,13862,2630,503197,295546.0002630964
22/02/2025,3.1852294771841343e+07,13534,2721,498256,319593.5550306892
21/02/2025,3.491276996284521e+07,13132,2390,489036,351274.18695493304
20/02/2025,3.444959378445311e+07,12616,2841,466559,346772.60822706873
19/02/2025,2.7164215923971657e+07,10879,2087,381561,273142.1945888296
18/02/2025,2.5780826943345867e+07,10017,1633,352702,259204.35238314208
17/02/2025,2.5365777223365676e+07,9609,1783,364940,254722.73651916624
16/02/2025,2.2116530026137132e+07,8680,1655,314873,222373.3337331912
15/02/2025,2.5878654191605452e+07,8273,1615,324425,260149.41989072523
14/02/2025,3.36626973494477e+07,8636,1905,300122,338977.5277518944
13/02/2025,3.0032917760316912e+07,8093,2051,275570,302404.22242900595
12/02/2025,3.3492675477407962e+07,7464,2009,285569,337254.5873117237
11/02/2025,3.3847491588773176e+07,6613,2215,271161,340535.7367153753
10/02/2025,3.697054203602449e+07,5201,1560,232795,372271.1542720827
09/02/2025,2.284913169490898e+07,3888,1094,150880,229988.51029807838
08/02/2025,1.2246318778650085e+07,2865,659,124170,123216.29743566716
07/02/2025,1.0279414737884136e+07,2802,690,103265,103338.14808383085
06/02/2025,5.263267169783268e+06,1949,281,62034,52956.27923474815
05/02/2025,8.319576981740134e+06,2150,404,65386,83766.37112004918
04/02/2025,1.3957569391904928e+07,3193,896,109393,140668.56253150984
03/02/2025,1.5105548880952919e+07,3306,1723,117656,152226.27999130503
02/02/2025,9.134819696679786e+06,1985,1125,75053,91903.69690026519
01/02/2025,7.769395841168508e+06,1239,900,47045,78181.57830027363
31/01/2025,5.691061191075855e+06,508,405,21488,57449.6750230954
30/01/2025,2.015254967779325e+06,123,92,4847,20388.013698351937
29/01/2025,476698.19027014275,40,27,2047,4804.083272622985
28/01/2025,41077.29814963348,21,13,522,414.3902576536397
27/01/2025,13226.182810721491,14,2,277,133.93452996050996
26/01/2025,108864.65390542854,11,5,1076,1089.8342364772893
25/01/2025,22793.849544043387,10,9,342,229.76078510259995
24/01/2025,67.418685264234,2,0,5,0.6757646795900001
23/01/2025,31.940169889839996,2,1,42,0.31916270514
22/01/2025,19.030228397587994,3,2,32,0.19042435975
21/01/2025,176.84788515775003,1,0,31,1.78047797335
20/01/2025,77.166293768562,1,1,13,0.7767901358899999
