formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
30/11/2024,77047163.83150026,40076,4088,473391,653546.5959088757
01/12/2024,77625596.56048849,39157,3854,472833,667485.812099723
02/12/2024,85487372.74305864,40047,3651,475670,743019.2631577364
03/12/2024,73460705.91798837,40111,4037,471993,635534.3988897109
04/12/2024,67233825.69144304,37707,3533,400544,582759.0630499269
05/12/2024,65598371.848100774,36862,3389,418092,557495.7467945857
06/12/2024,68833165.58144759,35402,3481,400922,595164.9784361057
07/12/2024,58937723.37359548,33551,2696,362522,524590.673236778
08/12/2024,59842165.50966503,34256,3150,372306,517822.7751169567
09/12/2024,74394147.47772318,36078,2878,433636,630667.8153561553
10/12/2024,78608898.28696474,37121,4275,457285,699156.3109106049
11/12/2024,91958180.87604626,39807,6417,490090,787714.295398369
12/12/2024,101985490.81431656,38817,4925,517906,863379.9403312292
13/12/2024,92763818.98832706,37837,5445,482728,804229.7830106285
14/12/2024,78769296.82654549,35075,4732,429329,703172.8401193995
15/12/2024,63381136.99068157,32841,3717,389353,568036.5891982295
16/12/2024,73973307.25848645,35797,4967,424149,634478.3727586911
17/12/2024,82786480.72313248,39785,5737,443276,710267.2259094157
18/12/2024,78416049.40465216,35684,3956,443892,680630.4709230043
19/12/2024,79143198.7075093,34863,4084,447563,683059.7336819854
20/12/2024,84248708.56603813,32932,3374,435062,700204.060418632
21/12/2024,69866757.45442678,31769,3913,409999,579107.60642401
22/12/2024,66619880.607770436,30884,4041,420763,530702.2882995743
23/12/2024,61681298.26299072,32890,4787,419880,504752.4234702118
24/12/2024,54883154.68151953,31551,4102,370899,434917.6449845867
25/12/2024,52212538.077277675,27427,1919,351236,440714.3364785725
26/12/2024,80321398.20256063,33067,4399,462778,629989.4320728292
27/12/2024,63401574.05662876,30184,2385,442173,530060.5845542664
28/12/2024,60582217.01491768,29040,2248,402488,501652.6756814119
29/12/2024,75100445.25918587,30428,3259,417341,584984.5593927458
30/12/2024,67021135.42676083,31662,3356,423363,557572.1542049835
31/12/2024,86531219.79202437,33627,4835,424479,623118.9154549344
01/01/2025,84049733.01445875,34295,4625,456214,591075.5063861805
02/01/2025,111437086.2333378,39920,5953,576194,853120.7246515087
03/01/2025,108535247.86586349,38948,5572,572881,890362.3165917451
04/01/2025,79467335.2536871,35133,3653,481065,695574.4043464133
05/01/2025,98023771.8652814,37384,3837,540265,810516.8174048219
06/01/2025,98004582.86257927,38461,3914,539747,848118.9244092895
07/01/2025,93633689.18529747,37836,3981,523827,828215.1288171777
08/01/2025,92610037.90689039,37037,3858,544418,813795.9059214726
09/01/2025,80573562.4826427,35223,3438,522074,718439.0787137869
10/01/2025,74491561.99361575,34810,3772,490497,633607.904105829
11/01/2025,80875881.69390172,34656,3667,489645,643829.2673607812
12/01/2025,82442310.27226019,36267,5299,531991,663786.1295218488
13/01/2025,77744230.44129464,34659,4593,459407,584268.3279682755
14/01/2025,96846112.59097333,38613,6560,542667,697191.6690656854
15/01/2025,87827322.34146671,37875,5199,480826,657059.427727061
16/01/2025,85902933.50158055,36680,4378,465362,671789.0364142165
17/01/2025,84447275.3863288,36136,4485,458202,695387.3951173978
18/01/2025,207311638.3148801,48858,4970,615723,1812379.4426805805
19/01/2025,321457175.96790963,61378,9340,786255,2721366.2828665324
20/01/2025,365813792.00487125,60991,6898,851179,2806220.415794839
21/01/2025,233756002.40407842,49013,4970,695554,1567848.9706080616
22/01/2025,184129875.52625275,48125,4969,659301,1236077.9101463838
23/01/2025,257993088.79236266,52423,5328,936235,2010785.9834964243
24/01/2025,275874151.19460994,51205,5372,926350,1832521.2973723465
25/01/2025,162953978.54177752,46868,5296,729418,1296679.2378189575
26/01/2025,162517978.97224373,45351,4501,764146,1231803.294180563
27/01/2025,182061141.9013851,46238,4780,780122,1205225.1391377074
28/01/2025,128534344.61056568,44541,4288,673162,895744.7606751489
29/01/2025,139884173.42894778,43447,4955,610738,864934.134785266
30/01/2025,216170917.23377657,46911,5230,787407,1471854.5689443867
31/01/2025,131341154.25029638,43642,3939,672898,970819.6154957281
01/02/2025,95155353.74622354,39357,3612,548897,670175.26972118
02/02/2025,78670820.10331096,35234,4257,431374,432072.7646635804
03/02/2025,79688739.23470132,34505,3261,427887,508904.43972148484
04/02/2025,108381317.7156378,38151,5162,467176,557009.1787259119
05/02/2025,103329337.46605156,42955,9928,502000,577554.2923145315
06/02/2025,88338582.09529199,36194,5729,426938,412117.04546393815
07/02/2025,75676291.20932516,34846,4716,444301,476239.8484523701
08/02/2025,68163209.29452787,30774,2813,390498,378861.3755534585
09/02/2025,118440212.76557586,39297,7694,528340,717166.7857312288
10/02/2025,164653282.5061481,42265,7496,634694,852152.6901314212
11/02/2025,147144926.74826613,45553,11733,595168,663742.1156890783
12/02/2025,151547179.78686473,43085,9302,515116,533829.4040700032
13/02/2025,211953078.71885294,46987,11901,490664,445908.2356231401
14/02/2025,134917347.53585985,42070,8121,428730,725788.2297316481
15/02/2025,209642922.34763712,38737,8664,408153,360545.47495201183
16/02/2025,97612048.22622488,32208,2921,342355,288703.5033551752
17/02/2025,132479784.01539607,36860,8438,364276,276455.57432866574
18/02/2025,98623106.95567425,34624,6883,318531,254721.2499087961
19/02/2025,112091203.91551587,35641,8213,331426,257583.39262312587
20/02/2025,106132285.05836318,31951,7637,327155,262870.0892411687
21/02/2025,41044461.77662687,27388,3831,270831,235081.75425699938
22/02/2025,74657176.12970202,29775,6152,280236,187818.27134586064
23/02/2025,66394854.657831006,25880,3062,292663,185010.23367544875
24/02/2025,42629989.58883705,26849,3035,257265,182033.56896006793
25/02/2025,31381440.52989626,24114,2562,216545,146508.67088722854
26/02/2025,34109736.369051665,25052,5109,223196,137183.299257363
27/02/2025,31808691.17794446,22927,4058,236271,140451.63839369387
28/02/2025,47023563.58500643,23391,2301,231108,120338.98678999176
01/03/2025,27185122.3719178,22949,6828,179465,95828.63598483714
02/03/2025,42017704.6720467,26361,5663,232602,170870.20254568156
03/03/2025,55467541.97592631,25147,5602,229215,148154.09425330986
04/03/2025,46829094.18859295,26627,6037,239175,145786.02985443562
05/03/2025,49832278.88911111,25702,2591,278189,176957.98233063376
06/03/2025,30377388.90536194,25121,3381,231340,155689.27637556536
07/03/2025,60921934.849393256,24773,3308,291327,223980.61297094895
08/03/2025,31395847.763014983,22036,5464,217134,151136.72071328666
09/03/2025,21424757.80191949,18251,1859,229316,115503.46861761234
