formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
19/02/2025,127493183.92951082,47387,11858,638076,576418.6327563486
20/02/2025,123933560.12804008,41139,9442,620600,614843.3251401908
21/02/2025,66551698.70796362,37642,7676,548476,517579.37956245075
22/02/2025,89138894.82923797,40176,10165,533036,417869.083419302
23/02/2025,83803241.63905217,35545,7787,522139,398781.7173503318
24/02/2025,58012412.70526997,36521,7884,465525,363354.75183064345
25/02/2025,45772284.24735913,31365,5137,420835,307528.1383038857
26/02/2025,46378468.93565146,33110,8803,411633,273156.1001915167
27/02/2025,44444460.550770484,31600,8107,415636,282133.01815385144
28/02/2025,55894361.351964,30278,5730,370078,230261.5006238762
01/03/2025,37915573.911537975,29848,11322,327648,197199.37846941143
02/03/2025,53564821.13716536,34247,10645,409641,325408.82642774464
03/03/2025,66176447.88649063,32891,9922,402385,297242.58288092684
04/03/2025,56260630.203171894,33353,9353,388283,274758.6853808135
05/03/2025,65650037.86495361,32588,6781,453977,358488.1101880841
06/03/2025,44709156.028226875,31659,7085,407663,322744.1566388757
07/03/2025,79014532.07380472,30948,6445,507584,472971.9747983105
08/03/2025,44697323.346244805,26070,7699,377869,310446.99444808974
09/03/2025,33246536.80583226,24414,5831,348168,247201.51647593526
10/03/2025,35051134.633581914,24530,4574,377352,246233.5677882276
11/03/2025,59713834.54297904,24670,5563,379545,229862.08414659664
12/03/2025,50204291.953690596,26466,7163,384441,278120.63228412345
13/03/2025,42080718.90314928,24555,5249,361827,261632.89271149138
14/03/2025,37830858.060776025,25105,5350,343906,243730.20176688116
15/03/2025,34990960.4179738,25680,8771,331286,273085.24555560853
16/03/2025,26255458.36571363,23366,6685,296906,200983.94198254822
17/03/2025,33786403.84688638,31908,9300,336525,240361.52199297145
18/03/2025,44902411.80146344,30744,7431,345659,202206.7324279121
19/03/2025,42336840.257425226,29762,6272,306654,224965.72058248703
20/03/2025,41708956.606293984,28211,6474,312097,205049.36431599513
21/03/2025,12515860.267141841,16265,5873,174855,116843.72853501613
22/03/2025,14447714.608763557,17833,6064,201182,132916.282384633
23/03/2025,26588078.806773387,26635,7718,304554,198239.7755544893
24/03/2025,52863847.0405408,29815,7848,415849,366036.4398108827
25/03/2025,50265425.683190934,32167,13476,412190,355169.3030055845
26/03/2025,34390112.94663178,25066,7145,342802,316038.7727926385
27/03/2025,34730652.42154441,26671,7489,339169,292989.01017144544
28/03/2025,36264509.45459936,26303,6788,345831,317146.5086896177
29/03/2025,27801845.974599868,27487,11508,310475,241659.60709023307
30/03/2025,24330666.22959057,25040,9797,289871,194887.7694916069
31/03/2025,31190396.308212634,27813,9441,301984,248940.54032121223
01/04/2025,34301869.47826024,30407,11266,327224,283233.297644579
02/04/2025,32844234.958009616,27988,9344,320935,262306.49453967373
03/04/2025,25711227.90519094,22513,5792,269528,210872.8261030684
04/04/2025,28508301.922981232,22591,6244,263401,189413.04852976315
05/04/2025,21237257.535865147,20314,5186,245916,172804.65967695258
06/04/2025,24554455.80573698,22178,6873,255229,148703.00445040961
07/04/2025,28615336.303611577,23359,7371,285186,189208.01439310878
08/04/2025,34087820.055369735,28171,9273,343806,226285.95855329442
09/04/2025,34671502.87922717,29071,7051,361897,253831.61819964772
10/04/2025,28431834.142190006,25243,7289,301160,213936.1935525331
11/04/2025,28240117.772859193,23997,7400,287108,218639.87008801693
12/04/2025,26645608.38671951,22159,11653,292589,247659.61533356557
13/04/2025,22355520.247335356,21964,9742,266242,210410.87656267174
14/04/2025,28308996.165575113,23154,8072,292379,267006.9496454078
15/04/2025,32046101.75574043,24569,8468,334549,283190.38827331126
16/04/2025,33180675.902002264,22426,6219,318630,293973.59579488746
17/04/2025,27413551.521915466,25063,9145,295271,236655.67396690382
18/04/2025,21537287.239830438,19894,5543,237801,173215.9589777304
19/04/2025,24246340.663182918,20939,7094,237620,166502.36578705104
20/04/2025,22515208.22489126,21292,6503,211325,141729.1317591302
21/04/2025,24995177.812238734,21925,7675,244703,202154.13550783106
22/04/2025,28033031.220149115,25748,7998,254419,207714.82624573738
23/04/2025,31027979.52985616,26260,7032,264304,234883.5261810158
24/04/2025,23653451.036605474,21855,7458,218764,218014.03607699726
25/04/2025,30632538.57712417,20665,5176,240744,255429.6939715674
26/04/2025,24757797.178477634,17926,4216,213572,212881.85951210425
27/04/2025,21325608.879521154,16513,4818,190386,189120.74858661494
28/04/2025,26314173.78762949,16980,4430,224148,229796.98849688887
29/04/2025,30490741.758694354,20797,8530,250138,242850.83504543215
30/04/2025,35096224.805314586,20892,5532,275208,253796.30907613647
