formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
05/02/2025,168695605.5325696,28373,5092,554190,1695622.3788782917
06/02/2025,106485665.80077447,25826,4288,464818,1071127.5808954132
07/02/2025,124518928.81008574,27015,4293,513284,1252502.4315505035
08/02/2025,92934728.00127864,23763,4080,423328,934037.7614438612
09/02/2025,214154227.9133871,28168,4364,552656,2152843.8864827617
10/02/2025,273945767.5355572,30980,4743,672847,2754038.863953244
11/02/2025,196694507.71304122,30210,5221,646602,1978102.0299848898
12/02/2025,160330693.66467863,28508,4754,562134,1612300.297216194
13/02/2025,131773959.94421089,27162,3894,460241,1325045.800785236
14/02/2025,150689120.10246703,26545,3675,451953,1515913.3174862228
15/02/2025,69370305.2666447,21825,3106,361039,697817.688736187
16/02/2025,55767260.646827884,19793,2824,315048,561191.3988162508
17/02/2025,51086872.187304504,19711,2682,317103,514050.67105707765
18/02/2025,64311253.01275846,19571,2257,294285,646727.3028682462
19/02/2025,61891840.19672716,18640,2278,302540,622573.8026615258
20/02/2025,72835663.07762884,18677,2535,323655,732805.0996082083
21/02/2025,52233379.14661775,17041,1727,285420,525509.2077792288
22/02/2025,39291967.995757446,14952,1671,238625,395416.7810829911
23/02/2025,37258165.415587254,14443,1578,236216,374837.08066963695
24/02/2025,34608934.843087085,14313,1296,232536,348160.9041986983
25/02/2025,25882807.7129005,13503,1445,201150,260412.949867665
26/02/2025,23847742.41501494,13025,1538,195345,239925.74826006868
27/02/2025,28523102.876676347,12720,1366,222729,287113.3462588816
28/02/2025,21428842.24729371,11942,1691,185810,215754.25184471693
01/03/2025,14609274.287525384,9725,1094,150331,147063.49909332415
02/03/2025,29653577.996451274,12086,1269,197174,298555.4735479753
03/03/2025,28970828.99743478,12478,1518,196504,291658.38424568204
04/03/2025,26141564.063365553,11811,1355,188029,262814.0056763885
05/03/2025,35813293.88643588,13382,1866,243339,359428.3135874857
06/03/2025,31050647.10096026,12186,1273,218414,312187.05135417456
07/03/2025,52175962.10250522,14002,2184,273451,523748.802430143
08/03/2025,30825319.01496629,10889,1163,198104,310003.2794785889
09/03/2025,19413347.544651844,9732,992,179488,195150.36078353223
10/03/2025,20041098.239301894,10044,1069,194135,201615.2132128545
11/03/2025,22184307.292762294,9699,882,189114,223344.0055653226
12/03/2025,29714001.816865914,10745,1482,222823,299156.2037215864
13/03/2025,28325385.422912605,10104,1115,223811,285153.14437754033
14/03/2025,24458200.134558845,9637,1016,197276,246280.0997606185
15/03/2025,28828465.418989483,9738,1173,191449,289783.40044176084
16/03/2025,20510605.99408326,8859,931,172156,206474.58611824177
17/03/2025,27320424.060909677,10358,1287,213371,275033.7257058579
18/03/2025,23228465.972296413,9789,895,180784,233825.96936174345
19/03/2025,25827629.570676614,9211,844,181985,260114.51454569137
