formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
19/10/2024,1.4994905584182614e+06,0,0,0,0
18/10/2024,2.244220414673229e+06,0,0,0,0
17/10/2024,2.7888209896963895e+06,0,0,0,0
16/10/2024,3.035204437031308e+06,0,0,0,0
15/10/2024,3.6295775143525815e+06,0,0,0,0
14/10/2024,3.765251324230371e+06,0,0,0,0
13/10/2024,2.246650234608424e+06,0,0,0,0
12/10/2024,2.470420367952669e+06,0,0,0,0
11/10/2024,1.953055638751671e+06,0,0,0,0
10/10/2024,3.2003655422135894e+06,0,0,0,0
09/10/2024,2.8447643306383467e+06,0,0,0,0
08/10/2024,2.5437108166973665e+06,0,0,0,0
07/10/2024,2.6887788262503603e+06,0,0,0,0
06/10/2024,1.3996776321285483e+06,0,0,0,0
05/10/2024,1.223691223819276e+06,0,0,0,0
04/10/2024,2.5295720290540024e+06,0,0,0,0
03/10/2024,3.0116070219822596e+06,0,0,0,0
02/10/2024,3.1792853665648475e+06,0,0,0,0
01/10/2024,3.731662211772981e+06,0,0,0,0
30/09/2024,2.2421567550697858e+06,0,0,0,0
29/09/2024,1.8116150801190361e+06,0,0,0,0
28/09/2024,2.3179078686097586e+06,0,0,0,0
27/09/2024,3.2732503140588924e+06,0,0,0,0
26/09/2024,2.894020957789883e+06,0,0,0,0
25/09/2024,1.8119181596612392e+06,0,0,0,0
24/09/2024,1.8314387442300515e+06,0,0,0,0
23/09/2024,2.1983861798439934e+06,0,0,0,0
22/09/2024,895879.1477094647,0,0,0,0
21/09/2024,766689.2987971446,0,0,0,0
20/09/2024,1.684914456346434e+06,0,0,0,0
19/09/2024,1.3127981150061195e+06,0,0,0,0
18/09/2024,1.3654247423794814e+06,0,0,0,0
17/09/2024,1.0306358706425426e+06,0,0,0,0
16/09/2024,978359.2979184076,0,0,0,0
15/09/2024,741007.5410615879,0,0,0,0
14/09/2024,535167.6259177969,0,0,0,0
13/09/2024,1.0721327963863914e+06,0,0,0,0
12/09/2024,836488.2541269457,0,0,0,0
11/09/2024,1.278501248925326e+06,0,0,0,0
10/09/2024,1.0714428841084796e+06,0,0,0,0
09/09/2024,1.2524894141732205e+06,0,0,0,0
08/09/2024,683202.3546651927,0,0,0,0
07/09/2024,640041.3923761277,0,0,0,0
06/09/2024,1.912548197071885e+06,0,0,0,0
05/09/2024,1.159139976663409e+06,0,0,0,0
04/09/2024,1.5510815626234817e+06,0,0,0,0
03/09/2024,1.0492755551134907e+06,0,0,0,0
02/09/2024,1.4055080140371157e+06,0,0,0,0
01/09/2024,1.1901080503468635e+06,0,0,0,0
31/08/2024,492474.0117371953,0,0,0,0
30/08/2024,1.383839673698327e+06,0,0,0,0
29/08/2024,1.0936286985373655e+06,0,0,0,0
28/08/2024,1.4216372117904166e+06,0,0,0,0
27/08/2024,1.281529534368242e+06,0,0,0,0
26/08/2024,1.1829663991393384e+06,0,0,0,0
25/08/2024,1.0356093264256212e+06,0,0,0,0
24/08/2024,1.2032761459256904e+06,0,0,0,0
23/08/2024,1.329807260770232e+06,0,0,0,0
22/08/2024,802785.3250839087,0,0,0,0
21/08/2024,1.0286968565841322e+06,0,0,0,0
20/08/2024,1.0925647511212467e+06,0,0,0,0
19/08/2024,1.070298406763632e+06,0,0,0,0
18/08/2024,846433.5010538636,0,0,0,0
