formattedDay,totalVolumeUSD,numberOfUsers,numberOfNewUsers,ethereumVolumeUSD,baseVolumeUSD,avalancheVolumeUSD,bscVolumeUSD,arbitrumVolumeUSD,ethereumNumberOfUsers,baseNumberOfUsers,avalancheNumberOfUsers,bscNumberOfUsers,arbitrumNumberOfUsers,numberOfReturningUsers,numberOfTrades,numberOfPairs,buyVolumeUSD,sellVolumeUSD,cumulative_numberOfNewUsers,total_volume_usd,daily_users,daily_trades,total_fees_usd
06/05/2025,4.65760803835217e+06,1798,208,476369.8012897305,2.9643794569938635e+06,5730.535012026028,1.2111282450565507e+06,0,413,1014,25,518,0,1590,10239,769,1.838044691246344e+06,2.819563347105826e+06,231333,0,0,0,0
07/05/2025,3.598345756960526e+06,1712,128,559722.2206405211,2.381665857250439e+06,3913.701328357871,653043.9777412082,0,398,978,18,478,0,1584,10132,692,1.3543947122549445e+06,2.24395104470558e+06,231461,0,0,0,0
08/05/2025,4.507460240753635e+06,2040,174,1.1623937339594895e+06,2.7456280271524847e+06,2019.9936122696768,597418.4860293912,0,673,1167,16,432,0,1866,12507,1067,1.7751109200659422e+06,2.732349320687695e+06,231635,0,0,0,0
09/05/2025,6.079510208360037e+06,2348,411,1.9452752750095157e+06,2.9860482254102984e+06,24713.746775064796,1.1234729611651583e+06,0,941,1062,38,566,0,1937,12553,1125,2.266068506916864e+06,3.8134417014431735e+06,232046,0,0,0,0
10/05/2025,8.199068953490176e+06,2719,683,4.908668051209496e+06,1.7434792845708183e+06,17209.957223910253,1.5297116604859496e+06,0,1580,887,41,544,0,2036,19057,1247,3.4684013684121286e+06,4.730667585078048e+06,232729,0,0,0,0
11/05/2025,1.0223969648941396e+07,3101,723,5.680806669569561e+06,3.5664081653929134e+06,4690.38059846663,972064.4333804564,0,1874,1126,16,430,0,2378,22218,1189,3.976068919207904e+06,6.247900729733489e+06,233452,0,0,0,0
12/05/2025,9.138953955389474e+06,2908,517,4.0331355306595373e+06,4.0153418358145147e+06,11178.648976535813,1.079297939938885e+06,0,1567,1272,18,418,0,2391,18332,1229,3.9568579588886844e+06,5.182095996500786e+06,233969,0,0,0,0
13/05/2025,7.989706151070063e+06,3189,801,3.8624731555634225e+06,3.4804814329027277e+06,3754.266226782206,642997.296377127,0,1772,1301,18,401,0,2388,17430,1137,3.4465268083401676e+06,4.543179342729892e+06,234770,0,0,0,0
14/05/2025,7.296198144866098e+06,2699,501,2.490268627102904e+06,4.435614878753006e+06,4996.738313444286,365317.90069674124,0,1356,1305,14,253,0,2198,14770,1000,2.9666416874157866e+06,4.329556457450312e+06,235271,0,0,0,0
15/05/2025,7.711539494041205e+06,2761,608,2.4083498230017014e+06,3.1836328283012635e+06,12475.529248081533,2.107081313490161e+06,0,1270,1403,10,275,0,2153,14909,948,2.9938105185823855e+06,4.717728975458822e+06,235879,0,0,0,0
16/05/2025,5.535693085919777e+06,2591,573,3.291935377480176e+06,1.548542601453458e+06,350.07525532503496,694865.0317308207,0,1443,1078,4,249,0,2018,15250,1036,2.423637716218401e+06,3.112055369701378e+06,236452,0,0,0,0
17/05/2025,2.665309049895421e+06,1601,260,1.4187931807419097e+06,850564.1174860948,0,395951.7516674174,0,894,539,0,265,0,1341,7165,637,1.0966587635418547e+06,1.5686502863535674e+06,236712,0,0,0,0
18/05/2025,3.136188051639858e+06,1720,234,1.5605181877146028e+06,1.4176946379520118e+06,96.94657087800978,157878.27940236384,0,893,732,1,222,0,1486,8647,738,1.2394786305971444e+06,1.8967094210427136e+06,236946,0,0,0,0
19/05/2025,4.531872240458564e+06,2351,513,1.7373181654834421e+06,2.434322875418499e+06,20966.19520688748,339265.00434973475,0,1197,1075,32,259,0,1838,11882,890,1.9442505530425021e+06,2.587621687416059e+06,237459,0,0,0,0
20/05/2025,4.637515865832802e+06,2608,765,2.2567168923454513e+06,2.1450133460849337e+06,3447.302513017636,232338.32488940225,0,1550,1019,15,173,0,1843,11744,848,1.85607988781904e+06,2.781435978013764e+06,238224,0,0,0,0
21/05/2025,7.81085505781913e+06,2762,617,2.5214874526493894e+06,4.0317986521313465e+06,5496.168184264066,1.252072784854128e+06,0,1398,1201,25,370,0,2145,13130,910,3.050302691694641e+06,4.760552366124487e+06,238841,0,0,0,0
22/05/2025,9.82453697829596e+06,3012,601,4.0504942860428e+06,4.536123052898701e+06,5632.319184330087,1.2322873201701257e+06,0,1616,1257,6,445,0,2411,19612,1153,4.1645475214084005e+06,5.659989456887564e+06,239442,0,0,0,0
23/05/2025,6.415741323543598e+06,2358,407,2.309555624197989e+06,3.8074912660716097e+06,69316.08840675933,229378.3448672372,0,1141,1208,92,127,0,1951,13913,958,2.553996347813388e+06,3.861744975730208e+06,239849,0,0,0,0
24/05/2025,4.439406354153368e+06,1854,248,1.8198723978996298e+06,2.3837316443275004e+06,1769.5804267844746,234032.7314994523,0,845,938,8,180,0,1606,10217,808,1.6923632079227914e+06,2.747043146230575e+06,240097,0,0,0,0
25/05/2025,5.620618510337253e+06,2208,372,1.9975261020567284e+06,3.028685862079265e+06,1497.090297352371,592909.4559039096,0,1024,1081,19,325,0,1836,14222,894,2.2199095286766975e+06,3.400708981660559e+06,240469,0,0,0,0
26/05/2025,1.0139983924071329e+07,2815,480,2.403616550582062e+06,6.338466568808171e+06,345.7535756142,1.3975550511054788e+06,0,1286,1412,2,415,0,2335,23636,1193,4.195795295425455e+06,5.944188628645878e+06,240949,0,0,0,0
27/05/2025,7.695103670968056e+06,3225,811,3.174053322609975e+06,3.782605843414125e+06,1800.2968243612777,736644.2081195941,0,1834,1299,6,345,0,2414,19500,1302,3.095183702827883e+06,4.599919968140171e+06,241760,0,0,0,0
28/05/2025,1.0287868668478783e+07,3295,753,3.1427782773865624e+06,6.47857448519163e+06,19434.30080151988,647081.605099074,0,1667,1559,29,345,0,2542,22013,1276,4.288278624850216e+06,5.999590043628562e+06,242513,0,0,0,0
29/05/2025,1.1572594837188171e+07,3516,748,4.841623297124089e+06,5.82598011931925e+06,151892.00775093393,753099.4129938878,0,1866,1616,118,292,0,2768,31295,1381,4.586032943478453e+06,6.986561893709712e+06,243261,0,0,0,0
30/05/2025,6.960648250257254e+06,2901,498,2.963935142234396e+06,3.2867810337961935e+06,326588.40131861146,383343.6729080528,0,1450,1212,219,299,0,2403,35346,1057,3.0628367088998957e+06,3.8978115413573594e+06,243759,0,0,0,0
31/05/2025,3.424729574230217e+06,2160,276,1.7246802484294486e+06,1.4399409844395122e+06,42908.448940070266,217199.89242118446,0,978,984,124,207,0,1884,28081,845,1.4071085854326284e+06,2.0176209887975862e+06,244035,0,0,0,0
01/06/2025,4.277011051935894e+06,2187,366,1.8657537048570293e+06,2.1107705237205396e+06,52081.00600868997,248405.81734963623,0,1064,1002,78,222,0,1821,29328,923,1.723330297221742e+06,2.553680754714153e+06,244401,0,0,0,0
02/06/2025,7.091018793861611e+06,2609,359,3.4096514178713085e+06,3.338775258698807e+06,21209.822958346424,321382.2943331489,0,1390,1170,49,241,0,2250,33728,1212,3.105194430566679e+06,3.985824363294935e+06,244760,0,0,0,0
03/06/2025,1.154184903913641e+07,3145,628,3.481613998994087e+06,7.10741549000085e+06,36029.38050075866,916790.1696407056,0,1627,1332,49,427,0,2517,36361,1070,4.0828209611741845e+06,7.459028077962212e+06,245388,0,0,0,0
04/06/2025,9.108622551879773e+06,3080,537,3.5242446468525263e+06,4.775839514371524e+06,55019.91797203924,753518.4726836791,0,1592,1333,32,400,0,2543,33262,1205,3.4291393206448043e+06,5.679483231234966e+06,245925,0,0,0,0
05/06/2025,6.948759162027631e+06,2700,424,2.879413125302063e+06,3.2846851291165557e+06,101581.25274900124,683079.6548600137,0,1473,1103,55,297,0,2276,14843,1206,2.7112108615141073e+06,4.237548300513525e+06,246349,0,0,0,0
06/06/2025,7.277103304065502e+06,2432,309,3.0903929244613927e+06,2.5924966813761136e+06,68536.5573128362,1.525677140915163e+06,0,1124,972,77,535,0,2123,14941,1053,2.8528452614488243e+06,4.424258042616679e+06,246658,0,0,0,0
07/06/2025,5.830091567277668e+06,2283,265,1.9599005091165053e+06,2.8077551048466796e+06,296632.04190690845,765803.9114075729,0,1000,1007,140,379,0,2018,12025,943,2.439667557024771e+06,3.3904240102528958e+06,246923,0,0,0,0
08/06/2025,9.002339013335673e+06,2575,382,2.3275481872041123e+06,5.858282245497284e+06,527712.5746858289,288796.0059484416,0,1149,1263,181,239,0,2193,17394,1018,3.433156479080951e+06,5.569182534254717e+06,247305,0,0,0,0
09/06/2025,9.277722610484237e+06,3109,574,1.943791835569665e+06,6.047187926477454e+06,429798.57785663777,856944.2705804809,0,1323,1570,221,281,0,2535,18100,1336,4.068052870295268e+06,5.209669740188967e+06,247879,0,0,0,0
10/06/2025,8.840723150877755e+06,3125,561,3.513525727174647e+06,3.932658762860351e+06,440310.73648546304,954227.9243572936,0,1497,1370,224,299,0,2564,17325,1264,3.985124581094172e+06,4.855598569783583e+06,248440,0,0,0,0
11/06/2025,1.032284799410895e+07,3131,413,3.934367870655306e+06,3.889839256002895e+06,780208.2086812948,1.718432658769455e+06,0,1462,1279,305,514,0,2718,19330,1341,4.2436590903518265e+06,6.079188903757125e+06,248853,0,0,0,0
12/06/2025,1.0472166762023067e+07,2962,426,4.631206787184469e+06,4.1307026754967193e+06,933197.5200147813,777059.7793271003,0,1246,1392,305,329,0,2536,16979,1170,4.1692503536730316e+06,6.302916408350041e+06,249279,0,0,0,0
13/06/2025,1.1795489303392163e+07,2339,269,1.926560944796447e+06,9.056236250606455e+06,484520.2393325823,328171.8686566713,0,970,1139,153,270,0,2070,12388,1061,3.4066031570861037e+06,8.388886146306053e+06,249548,0,0,0,0
14/06/2025,4.164700581101044e+06,1915,300,1.102957341208056e+06,2.546243254969343e+06,153798.3206649164,361701.66425872745,0,827,882,78,235,0,1615,8626,834,1.5232780187449704e+06,2.641422562356075e+06,249848,0,0,0,0
15/06/2025,3.5656917658822904e+06,1848,240,1.1369250966116341e+06,1.786242661283767e+06,212966.02100247052,429557.98698441935,0,786,874,90,198,0,1608,8608,794,1.4313550370322182e+06,2.134336728850072e+06,250088,0,0,0,0
16/06/2025,1.025689668114212e+07,2991,713,2.4315571730748126e+06,6.793050202184769e+06,266883.0278166512,765406.2780658916,0,1678,1229,93,211,0,2278,16916,1071,3.3816183804512704e+06,6.875278300690842e+06,250801,0,0,0,0
17/06/2025,6.064250793374386e+06,2375,267,1.3178175058017664e+06,4.256700384405057e+06,146589.91353983292,343142.9896277298,0,1008,1236,86,213,0,2108,11669,929,2.2904162816328965e+06,3.7738345117414896e+06,251068,0,0,0,0
18/06/2025,5.680834705199817e+06,2509,398,1.7975164543022069e+06,3.385602181876684e+06,226450.0831229882,271265.9858979395,0,1130,1174,189,202,0,2111,13294,918,2.343747137269283e+06,3.337087567930535e+06,251466,0,0,0,0
19/06/2025,7.42034112475456e+06,2780,415,3.38063513890927e+06,3.3997041821144065e+06,115047.8355650149,524953.9681658656,0,1342,1352,131,202,0,2365,19947,1118,3.20995112222622e+06,4.210390002528339e+06,251881,0,0,0,0
20/06/2025,5.85223216445227e+06,2346,313,1.635927267792223e+06,3.744660542669441e+06,25920.01652242147,445724.33746818255,0,928,1314,81,200,0,2033,13956,853,2.4469623486276767e+06,3.4052698158245957e+06,252194,0,0,0,0
21/06/2025,3.5759633045278606e+06,1769,242,1.4381665121777356e+06,1.7777742468853653e+06,40642.16360098986,319380.38186376967,0,917,737,77,151,0,1527,8062,797,1.6286097048584311e+06,1.9473535996694295e+06,252436,0,0,0,0
22/06/2025,4.281471699095433e+06,1904,252,2.5602176628724555e+06,1.4135301567925843e+06,79111.96899434789,228611.91043604436,0,1154,669,62,144,0,1652,12192,969,1.8041791969779565e+06,2.477292502117476e+06,252688,0,0,0,0
23/06/2025,6.11328934449247e+06,2280,228,2.921487041901866e+06,2.8369793066657535e+06,47783.92482907947,307039.0710957718,0,1345,921,62,215,0,2052,18186,1493,2.6443202149181287e+06,3.468969129574341e+06,252916,0,0,0,0
24/06/2025,5.513364613634013e+06,2463,388,2.9064296598996962e+06,2.027671886254345e+06,127611.46747703246,451651.60000293795,0,1396,1017,55,261,0,2075,16394,1193,2.486537952532332e+06,3.0268266611016807e+06,253304,0,0,0,0
25/06/2025,4.310444883950956e+06,2542,577,2.337287835014901e+06,1.4326176459633142e+06,139730.6142807286,400808.78869201103,0,1404,957,157,237,0,1965,12887,979,1.8631719982084048e+06,2.44727288574255e+06,253881,0,0,0,0
26/06/2025,5.401606378846646e+06,2559,374,2.271029366815962e+06,2.641240049420882e+06,45932.473086738624,443404.48952306167,0,1209,1187,123,294,0,2185,14267,1055,2.4482518367280033e+06,2.953354542118642e+06,254255,0,0,0,0
27/06/2025,4.0827195364814242e+06,2466,407,2.5895688677873174e+06,1.0933782550691082e+06,35706.012098151004,364066.40152684774,0,1331,1001,54,292,0,2059,12698,1107,1.7497642575368385e+06,2.3329552789445855e+06,254662,0,0,0,0
28/06/2025,2.8988460364805856e+06,1881,235,1.6566498272389546e+06,932698.7994156864,54298.98574190926,255198.42408403454,0,973,769,38,242,0,1646,9020,862,1.2926413337502228e+06,1.606204702730363e+06,254897,0,0,0,0
29/06/2025,2.7750084168951567e+06,1966,342,1.218423044589211e+06,1.2746587886251032e+06,5352.764387395867,276573.81929344556,0,999,858,27,204,0,1624,10415,907,1.2068783070012513e+06,1.5681301098939048e+06,255239,0,0,0,0
30/06/2025,4.16311389519662e+06,2323,416,2.8172356767101763e+06,1.1234968655863681e+06,13725.116750275944,208656.23614979858,0,1364,881,26,232,0,1907,13559,1049,1.9338420840639656e+06,2.2292718111326527e+06,255655,0,0,0,0
01/07/2025,5.011329536864655e+06,2490,508,3.103832987922622e+06,1.5388532254930555e+06,9103.115537297565,359540.20791167836,0,1336,1116,21,178,0,1982,15881,1124,2.3295111391429375e+06,2.681818397721716e+06,256163,0,0,0,0
02/07/2025,4.395521087747747e+06,2521,591,1.8590468356412947e+06,2.3157329391885786e+06,6076.817319964474,214664.49559790845,0,1164,1323,24,138,0,1930,13115,995,2.0096572435544534e+06,2.385863844193292e+06,256754,0,0,0,0
03/07/2025,4.1066830459902287e+06,2578,580,1.6939688933113916e+06,1.661720315853762e+06,1749.9077407774325,749243.9290842984,0,1165,1300,17,213,0,1998,13646,1007,1.6346760366425277e+06,2.472007009347701e+06,257334,0,0,0,0
04/07/2025,3.784760195793029e+06,2332,447,1.5812866294981346e+06,1.7800119753888538e+06,13757.606908447458,409703.9839975944,0,979,1233,19,222,0,1885,12381,890,1.6242067511491345e+06,2.1605534446438956e+06,257781,0,0,0,0
05/07/2025,3.9280714503051676e+06,2011,300,2.1168838126559467e+06,1.5200253720974561e+06,28297.57882839453,262864.6867233697,0,863,1145,18,87,0,1711,13142,838,1.8093428124282735e+06,2.118728637876895e+06,258081,0,0,0,0
06/07/2025,4.061521495368772e+06,1978,257,2.1444317814103896e+06,1.7094363359396018e+06,7074.178675294317,200579.19934348774,0,908,1046,14,156,0,1721,13411,826,1.7570411435854537e+06,2.3044803517833203e+06,258338,0,0,0,0
07/07/2025,5.3056789182042545e+06,2669,633,3.1335876508098217e+06,1.6517001902463892e+06,20012.980790651312,500378.0963573938,0,1353,1286,23,160,0,2036,16080,1010,2.1154867645067438e+06,3.1901921536975116e+06,258971,0,0,0,0
08/07/2025,5.634536977131629e+06,2780,602,2.3966014465793357e+06,3.0651650753729283e+06,6015.752872840983,166754.7023065247,0,1398,1384,19,162,0,2178,17525,1038,2.162345429761823e+06,3.472191547369808e+06,259573,0,0,0,0
09/07/2025,4.948977772915077e+06,2429,444,2.6853384426195277e+06,1.9478960629931465e+06,28027.046996358968,287716.22030604415,0,1209,1185,19,156,0,1985,12321,985,2.0686320541916802e+06,2.8803457187233972e+06,260017,0,0,0,0
10/07/2025,6.010805691785646e+06,2941,724,2.9563886418096367e+06,2.58852970200332e+06,7208.317248671845,458679.0307240183,0,1629,1327,15,138,0,2217,17119,1139,2.523465636774104e+06,3.4873400550115425e+06,260741,0,0,0,0
11/07/2025,5.515707571433296e+06,2850,502,2.6718176879131086e+06,2.5274436436676895e+06,3385.374716333388,313060.86513616506,0,1523,1331,16,137,0,2348,14546,1111,2.409412943676618e+06,3.1062946277566752e+06,261243,0,0,0,0
12/07/2025,751650.1273921379,651,80,506421.475210249,230055.4454308235,818.8216676794177,14354.385083385694,0,348,297,10,17,0,571,2003,278,353849.5864901937,397800.5409019439,261323,0,0,0,0
