formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
17/03/2025,7635532.992499567,3232,398,69678,66642.13455844499
18/03/2025,5839156.830645143,3008,291,53082,52261.93943964526
19/03/2025,6783574.290005566,2948,314,60262,60818.162420692104
20/03/2025,6128946.79001955,2941,265,51099,55078.856762119605
21/03/2025,2741697.9328049994,2140,174,29221,24985.606073902218
22/03/2025,3057209.5657782666,1971,208,30369,28027.42726231579
23/03/2025,4985130.111075335,2481,230,44851,45848.67081010696
24/03/2025,11718799.2719034,3502,497,85415,107616.15410404085
25/03/2025,11519456.646273943,3574,489,81901,104918.36335111746
26/03/2025,11523760.887993801,3547,521,79629,105166.3502164293
27/03/2025,9526140.298738409,3223,362,72786,87358.30003515835
28/03/2025,11175273.744418105,3334,412,87614,103837.33760927188
29/03/2025,8749816.881991144,2940,330,71134,80989.78770056779
30/03/2025,7034498.173938683,2720,223,64550,65212.84848417981
31/03/2025,10140435.548931526,3264,368,79773,94065.11006347934
01/04/2025,11467595.37696303,3360,385,92268,105930.12189815892
02/04/2025,9492153.458974063,3246,396,77782,87639.50009994168
03/04/2025,6727629.068865573,2779,254,66217,62271.31074342683
04/04/2025,7053714.668290677,2788,269,64839,65105.834010618724
05/04/2025,6583468.714888181,2733,304,63553,61121.53190196968
06/04/2025,5591458.709302707,2657,317,55033,51546.23277942105
07/04/2025,7310165.275711178,3245,525,69796,66657.73697237011
08/04/2025,9582831.677095575,4403,1367,90733,86355.25572291357
09/04/2025,12246947.254366336,5032,1542,102001,110973.39800058932
10/04/2025,9762903.336002294,4059,1002,89308,88411.95377193947
11/04/2025,9368671.036176523,3223,373,81458,85821.146860786
12/04/2025,10893259.698748562,3390,523,86096,99882.78466143241
13/04/2025,9796285.62357408,4627,1410,77058,87480.05744551147
14/04/2025,13196684.646362511,4650,1317,97058,119161.34541175896
15/04/2025,14327657.92237588,5299,1654,103162,129188.69022156243
16/04/2025,14301340.15331489,4205,857,102230,129917.77772257318
17/04/2025,12438931.835902365,4444,1107,92922,111996.86458792155
18/04/2025,9297721.908565328,3996,917,74115,84048.58880592442
19/04/2025,8371106.492705597,3518,697,61967,75743.2359896278
20/04/2025,7644767.090029301,4003,1114,60476,67447.89898680638
21/04/2025,11161990.542950809,3776,599,82962,101775.02754734906
22/04/2025,11144138.972870508,3550,451,81324,102035.00263276778
23/04/2025,12700779.587334264,3689,572,81824,116348.3776725604
24/04/2025,11677617.934408357,3445,494,74341,106004.06014902589
25/04/2025,16333471.520800466,3804,605,89526,149517.95265070017
26/04/2025,12903172.661654804,3317,370,74882,117419.14400489678
27/04/2025,12461531.726835327,3205,349,77049,112587.78983768394
28/04/2025,14888753.79537325,3804,503,96115,135334.54725048345
29/04/2025,16164057.524445564,3964,536,94534,147067.4300585368
30/04/2025,14015012.31761387,3914,542,85997,127686.74953095721
01/05/2025,22187332.624332335,4447,680,94902,202355.87556653706
02/05/2025,13412582.32238694,3648,413,86696,122081.52237599812
03/05/2025,12101101.305048287,3865,725,69010,109398.4064295736
04/05/2025,10016771.296368115,3314,330,63534,90991.24337066294
05/05/2025,11177469.693397136,3428,358,71406,101432.61642124051
06/05/2025,13293155.260197885,3657,407,77610,120353.82313945236
07/05/2025,10942305.94004777,3690,510,73291,99304.14614501693
08/05/2025,17557337.974984918,4015,568,88218,159504.03088725652
09/05/2025,11012603.292423207,3615,536,70339,100332.69128267541
10/05/2025,9451661.606659312,3251,400,55632,86426.33214066239
11/05/2025,9893599.160204515,3285,402,60454,88786.35797889132
12/05/2025,17894233.011816774,3923,500,95773,160334.59334786027
13/05/2025,29475416.571417794,4451,612,109988,265023.52411342616
14/05/2025,28844432.785353996,4537,699,104331,260817.74390822306
15/05/2025,22159587.60355591,4314,669,86855,200294.78188085346
16/05/2025,14808452.443958562,3917,687,75231,133324.18185390238
17/05/2025,13020170.286606299,3494,508,68864,117421.18981217814
18/05/2025,12302686.809813509,3549,601,60635,111463.32808289773
19/05/2025,11901752.96136144,3581,498,69114,106857.29053660117
20/05/2025,14480420.820613312,3927,700,79233,131312.23938855753
21/05/2025,13794904.108617574,3886,735,70076,124866.42291044604
22/05/2025,14258794.347953672,3778,559,74381,129204.76799005741
23/05/2025,12059278.641004384,3373,419,64885,110486.10440052091
24/05/2025,7587668.508049069,2953,467,45853,68542.87202846109
25/05/2025,7394928.917942798,2738,277,50132,66516.46422544532
26/05/2025,10184442.569535315,3252,378,61799,91922.03952550095
27/05/2025,10588816.203579197,3185,363,61406,95393.01372263546
28/05/2025,9176939.044832608,3253,484,53703,82586.69635832992
29/05/2025,7939297.781527954,3147,455,51740,71354.82758301443
30/05/2025,6207748.420453954,2744,319,43909,55690.23427481036
31/05/2025,4889327.488095025,2439,215,38251,43842.687093332446
01/06/2025,5748241.019727704,2688,441,48364,51693.86140664277
02/06/2025,7366718.546692542,2996,500,55727,66139.69295809898
03/06/2025,8360333.952783119,3132,424,55944,75628.94787014264
04/06/2025,6589917.199699255,2909,383,50031,59235.08229096274
05/06/2025,9282928.594402399,3111,323,59626,85186.4003753675
06/06/2025,7239278.196274604,2643,229,44567,65497.06040598599
07/06/2025,5195500.688246387,2397,244,36537,46862.35840187292
08/06/2025,4765657.626631191,2150,151,34669,43086.52675574837
09/06/2025,9033883.084947348,2877,403,46454,81926.59383995977
10/06/2025,7326536.916441228,2642,271,44769,66634.32967050772
11/06/2025,6826085.711103211,2687,370,43468,61725.102683093995
12/06/2025,7088452.417165066,2610,323,43779,64040.80623503819
13/06/2025,5089073.4902208075,2349,247,37281,45621.704386349986
14/06/2025,4761125.571529929,2493,604,33300,41516.694168308524
15/06/2025,4736719.447711719,2132,249,31887,42018.83375692816
16/06/2025,8711900.498035852,2862,477,54101,77751.91159386127
17/06/2025,6043764.596186925,2334,270,43615,53803.25819115097
18/06/2025,5789128.442570474,2522,448,42082,51073.544186285755
19/06/2025,6372695.838844063,2342,288,40489,56613.711089023476
20/06/2025,5368153.676636221,2320,342,37662,47306.874771654206
21/06/2025,4544085.948387458,1890,155,34475,39257.72722798089
22/06/2025,3779782.7572055156,1972,210,34140,33403.07267076002
23/06/2025,5869963.741912199,2199,252,41039,52004.323059340204
24/06/2025,5973708.426575292,2366,306,40604,53281.958175523505
25/06/2025,8201873.550005185,2580,359,51480,73256.62544992243
26/06/2025,6849901.921255443,2491,304,48812,60310.63747260169
27/06/2025,8025533.031037477,2718,599,47139,70295.849340766
28/06/2025,6125121.11906422,2266,348,39243,54618.10239820745
29/06/2025,5698499.7520961305,2293,444,39557,50112.92069242044
30/06/2025,8558976.63826071,2690,452,48703,75748.9984503242
01/07/2025,7900854.676820884,2734,466,51453,70948.41573456535
02/07/2025,8540689.42376322,2774,430,53784,75835.30868682158
03/07/2025,8266285.715040019,2809,478,51129,74548.2310080162
04/07/2025,6460639.280449126,2594,396,44185,57766.745413201235
05/07/2025,8961059.134794928,2671,409,53868,80713.5859877057
06/07/2025,9656084.240218295,2757,361,54186,87202.35919967739
07/07/2025,11882745.7845599,3000,388,71551,106427.12880745778
08/07/2025,10775102.443198144,3026,447,70310,97176.02990150069
09/07/2025,9157540.397016756,2958,341,61253,82405.27146031367
10/07/2025,9990040.420352433,3066,466,59438,89248.97764964668
11/07/2025,8501256.6077463,2892,361,54360,76098.67025170165
12/07/2025,6709657.786918768,2494,220,47385,60233.471140186346
13/07/2025,6666700.557409867,2398,308,42588,59399.85246774922
14/07/2025,9827399.919981636,3009,433,57018,88556.77096733151
15/07/2025,9643113.658917772,2959,353,56278,86953.12260660167
16/07/2025,12831193.238572737,3216,398,69139,115801.75886255357
17/07/2025,12802950.588982012,3238,496,69559,115670.12568651963
18/07/2025,13341660.898800181,3151,465,69644,119400.8546582729
19/07/2025,6936973.7370610265,2505,219,48174,62880.9888288398
20/07/2025,7481493.902853571,2533,237,57293,68342.46860645889
21/07/2025,10643911.91586402,3028,412,61800,97429.5318078539
22/07/2025,12785202.981946325,3114,431,67316,116614.99077713134
23/07/2025,9465777.010463547,2903,364,50717,85982.55981855383
24/07/2025,9841977.119300261,2971,406,51278,89796.4714638974
25/07/2025,8029851.449376964,2690,328,43742,72979.21697207501
26/07/2025,7531441.094521661,2382,194,39530,68355.49266467239
27/07/2025,6872351.948643746,2304,181,37574,62284.529399079955
28/07/2025,10535322.325445492,2800,317,51906,95151.23173892678
29/07/2025,483989.58130146057,495,12,2271,4404.729481617992
