formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
04/01/2025,3.4841395571e+06,4088,377,15617,34841.395571
05/01/2025,3.7605489384e+06,4134,319,16736,37605.489384
06/01/2025,3.791845551e+06,4708,458,18023,37918.45551
07/01/2025,5.3999034388e+06,5397,587,21118,53999.034388
08/01/2025,4.595011916e+06,4487,421,18437,45950.11916
09/01/2025,3.5857443597e+06,3928,343,15630,35857.443597
10/01/2025,3.9064985235e+06,3915,404,16568,39064.985235
11/01/2025,3.8916665763e+06,4340,711,16441,38916.665763
12/01/2025,3.2213623048e+06,4032,609,15310,32213.623048
13/01/2025,3.4041845967e+06,4897,792,18686,34041.845967
14/01/2025,3.1551190115e+06,4431,628,16775,31551.190115
15/01/2025,3.7437771382999998e+06,4884,677,17182,37437.771383
16/01/2025,3.5038031950999997e+06,4859,577,16292,35038.031951
17/01/2025,4.1465482122e+06,4517,534,16777,41465.482122
18/01/2025,1.597209051925e+08,93836,79005,240585,1.597209051925e+06
19/01/2025,4.6133513801600003e+08,168728,102483,723839,4.61335138016e+06
20/01/2025,3.0251320108309996e+08,146840,58737,539910,3.025132010831e+06
21/01/2025,1.3946001898380002e+08,74089,13745,291980,1.394600189838e+06
22/01/2025,9.161752864289999e+07,49155,7227,220092,916175.286429
23/01/2025,7.07092202978e+07,40373,4545,176702,707092.202978
24/01/2025,6.409796869279999e+07,39231,3709,189613,640979.686928
25/01/2025,8.34512475827e+07,53753,5717,217974,834512.475827
26/01/2025,6.3168221302200004e+07,45100,4266,189384,631682.213022
27/01/2025,3.6461650491000004e+07,31245,2359,119016,364616.50491
28/01/2025,2.55703263883e+07,25404,2100,90912,255703.263883
29/01/2025,2.07871995009e+07,19888,1295,73147,207871.995009
30/01/2025,3.98268252155e+07,33805,2970,138526,398268.252155
31/01/2025,2.22763266426e+07,19559,1323,74865,222763.266426
01/02/2025,1.91443225981e+07,17954,1296,62009,191443.225981
02/02/2025,1.3701569332799999e+07,13831,932,46259,137015.693328
03/02/2025,1.63125506961e+07,17389,1079,54312,163125.506961
04/02/2025,1.5517631661099998e+07,15069,1077,51183,155176.316611
05/02/2025,1.64234923526e+07,16995,1120,61557,164234.923526
06/02/2025,9.1491931614e+06,10353,655,35291,91491.931614
07/02/2025,9.340707462499999e+06,10046,727,36402,93407.074625
08/02/2025,9.224324413999999e+06,10387,832,38083,92243.24414
09/02/2025,6.761943155330001e+07,44466,12801,197266,676194.315533
10/02/2025,2.88673016022e+07,22342,1550,88260,288673.016022
11/02/2025,2.05535291497e+07,15451,1017,64149,205535.291497
12/02/2025,2.3752280528699998e+07,16047,1038,73845,237522.805287
13/02/2025,2.73009988427e+07,20295,1247,95090,273009.988427
14/02/2025,2.64235058699e+07,21365,1129,89691,264235.058699
15/02/2025,1.2975186558500001e+07,11897,542,47497,129751.865585
16/02/2025,1.0094155260300001e+07,8139,399,37129,100941.552603
17/02/2025,1.0632998181e+07,10447,334,42202,106329.98181
18/02/2025,8.3159858519e+06,8471,312,30377,83159.858519
19/02/2025,7.3407956427e+06,7580,265,28476,73407.956427
20/02/2025,5.9807555859e+06,6861,260,25327,59807.555859
21/02/2025,6.4992935199e+06,8577,254,27751,64992.935199
22/02/2025,4.857084592e+06,5456,191,20099,48570.84592
23/02/2025,4.5729700642e+06,5184,298,17938,45729.700642
24/02/2025,4.2411329459e+06,4936,221,15873,42411.329459
25/02/2025,4.3286894292e+06,5461,286,16624,43286.894292
26/02/2025,3.4257913762e+06,4189,187,13456,34257.913762
27/02/2025,4.3938133105e+06,4677,237,15694,43938.133105
28/02/2025,4.1730445001e+06,4606,248,15044,41730.445001
01/03/2025,3.2859814716000003e+06,3466,132,12277,32859.814716
02/03/2025,7.5438529895e+06,7963,341,22406,75438.529895
03/03/2025,4.0228876152999997e+06,4666,217,13939,40228.876153
04/03/2025,5.3946364117e+06,7217,347,21593,53946.364117
05/03/2025,8.2240772288e+06,10333,678,33027,82240.772288
06/03/2025,5.7898869463e+06,6246,218,21954,57898.869463
07/03/2025,3.3820010922000003e+06,3486,136,13393,33820.010922
08/03/2025,5.0678871029e+06,4731,211,18415,50678.871029
09/03/2025,4.9193577876e+06,5085,255,18028,49193.577876
10/03/2025,3.0373299615e+06,3232,116,11325,30373.299615
11/03/2025,4.412134308e+06,4917,237,15927,44121.34308
12/03/2025,5.9408632621e+06,7195,219,25610,59408.632621
13/03/2025,3.5628931335e+06,3942,134,13924,35628.931335
14/03/2025,4.84123271e+06,6953,268,20729,48412.3271
15/03/2025,3.8461082937e+06,3717,130,13213,38461.082937
16/03/2025,2.4002828546e+06,2794,126,9561,24002.828546
17/03/2025,3.2392412423e+06,3331,124,10913,32392.412423
18/03/2025,2.1700375382999997e+06,2780,111,8225,21700.375383
19/03/2025,2.2585325412e+06,2768,101,8600,22585.325412
20/03/2025,2.0766856419e+06,2436,108,7348,20766.856419
21/03/2025,2.007919014e+06,2197,78,6545,20079.19014
22/03/2025,3.6060407835e+06,4913,175,14240,36060.407835
23/03/2025,5.7683069617e+06,6608,252,20966,57683.069617
24/03/2025,5.5218547212e+06,4760,171,16178,55218.547212
25/03/2025,3.153715077e+06,3188,111,10577,31537.15077
26/03/2025,4.247855320400001e+06,3567,137,12195,42478.553204
27/03/2025,7.838582459600001e+06,9947,407,32428,78385.824596
28/03/2025,4.4154251458e+06,4900,186,15199,44154.251458
29/03/2025,4.6661975144e+06,3715,109,13907,46661.975144
30/03/2025,2.3790600256999996e+06,2390,89,8428,23790.600257
31/03/2025,5.1691492287e+06,4885,130,18237,51691.492287
01/04/2025,3.526623783e+06,4121,122,13186,35266.23783
02/04/2025,4.5437323507e+06,4526,144,15359,45437.323507
03/04/2025,3.4451807225999995e+06,3838,146,11626,34451.807226
04/04/2025,3.4174949006000003e+06,3489,142,11378,34174.949006
05/04/2025,2.9021547346e+06,3421,101,10522,29021.547346
06/04/2025,2.7225650085e+06,3183,103,9942,27225.650085
07/04/2025,2.9515589548e+06,3492,143,10425,29515.589548
08/04/2025,3.4836923108e+06,3232,127,10734,34836.923108
09/04/2025,5.624125077e+06,7791,226,23177,56241.25077
10/04/2025,3.8481370444e+06,4109,150,13138,38481.370444
11/04/2025,5.0147005435e+06,4694,189,16151,50147.005435
12/04/2025,3.991680333e+06,3600,118,13101,39916.80333
13/04/2025,4.3377544677e+06,3202,115,12385,43377.544677
14/04/2025,4.8768974459999995e+06,3541,132,12818,48768.97446
15/04/2025,5.9426472811e+06,5100,156,19916,59426.472811
16/04/2025,4.3649088299e+06,5768,179,18386,43649.088299
17/04/2025,3.8232824354e+06,4479,157,14109,38232.824354
18/04/2025,2.5752115409000004e+06,3079,261,9637,25752.115409
19/04/2025,2.8894819513e+06,3157,200,10934,28894.819513
20/04/2025,2.7553641577e+06,3036,124,10361,27553.641577
21/04/2025,2.864576735e+06,3123,147,10867,28645.76735
22/04/2025,5.0345560005e+06,6301,209,18996,50345.560005
23/04/2025,5.6182050759e+06,6183,240,18863,56182.050759
24/04/2025,3.9985823783e+06,4665,192,14384,39985.823783
25/04/2025,8.2543586603999995e+06,7685,346,29783,82543.586604
26/04/2025,6.571430249e+06,5600,253,20597,65714.30249
27/04/2025,4.562632864800001e+06,3795,111,14989,45626.328648
28/04/2025,4.7787607575e+06,4570,112,16195,47787.607575
29/04/2025,3.8927025993000004e+06,3878,239,13481,38927.025993
30/04/2025,4.4216799837e+06,4067,149,14497,44216.799837
01/05/2025,6.441679211e+06,7540,202,24308,64416.79211
02/05/2025,4.1826002830999997e+06,4332,130,15669,41826.002831
03/05/2025,5.6190447369e+06,7169,182,22051,56190.447369
04/05/2025,4.2641041719e+06,3935,143,14536,42641.041719
05/05/2025,4.1159999747e+06,4508,158,15895,41159.999747
06/05/2025,2.3957127601e+06,2532,76,9168,23957.127601
07/05/2025,2.7562477065e+06,3292,109,10909,27562.477065
08/05/2025,3.8307304379000003e+06,4937,186,15390,38307.304379
09/05/2025,4.6386828591e+06,5118,178,15948,46386.828591
10/05/2025,4.4457213827e+06,4512,143,15636,44457.213827
11/05/2025,3.7740518555e+06,3864,131,13277,37740.518555
12/05/2025,6.3622922053000005e+06,6509,179,20521,63622.922053
13/05/2025,9.1817981652e+06,8542,273,32382,91817.981652
14/05/2025,6.5085946271e+06,5990,201,21982,65085.946271
15/05/2025,5.5504291253e+06,4699,172,17561,55504.291253
16/05/2025,3.9309829767000005e+06,3654,104,13299,39309.829767
17/05/2025,3.402208741e+06,4424,84,13189,34022.08741
18/05/2025,3.1763512583e+06,3431,105,12008,31763.512583
19/05/2025,3.1618685632e+06,4619,91,14205,31618.685632
20/05/2025,3.3238916257999996e+06,3933,99,11938,33238.916258
21/05/2025,3.1947938581999997e+06,3422,109,10520,31947.938582
22/05/2025,3.7884999718e+06,3962,160,11531,37884.999718
23/05/2025,3.8690462946e+06,3407,143,10690,38690.462946
24/05/2025,2.9599106918e+06,2531,82,8815,29599.106918
25/05/2025,2.199585981e+06,2389,81,7641,21995.85981
26/05/2025,2.8282941027e+06,2562,102,8221,28282.941027
27/05/2025,2.4876422399e+06,2707,109,8121,24876.422399
28/05/2025,3.2202593704999997e+06,4023,78,12562,32202.593705
29/05/2025,2.5937924115999998e+06,2702,83,8656,25937.924116
30/05/2025,2.7707157224e+06,3409,142,9518,27707.157224
31/05/2025,2.4624708633999997e+06,2264,74,8188,24624.708634
01/06/2025,2.7686957866e+06,2330,125,9082,27686.957866
02/06/2025,2.5240486888e+06,2756,132,8453,25240.486888
03/06/2025,2.6995220036e+06,2288,83,7568,26995.220036
04/06/2025,1.6910226887e+06,2173,82,6719,16910.226887
05/06/2025,2.0966168404e+06,2431,91,7729,20966.168404
06/06/2025,1.8383315368e+06,1966,92,6570,18383.315368
07/06/2025,1.3158102234e+06,1690,77,5794,13158.102234
08/06/2025,1.6350155918e+06,1637,85,6137,16350.155918
09/06/2025,2.9822843807e+06,3147,113,10460,29822.843807
10/06/2025,4.2863940407e+06,3313,131,13096,42863.940407
11/06/2025,4.8759888091e+06,3440,141,14611,48759.888091
12/06/2025,5.122289952e+06,4475,117,17619,51222.89952
13/06/2025,4.3883121391e+06,2734,76,10894,43883.121391
14/06/2025,3.0314346116e+06,2449,94,9866,30314.346116
15/06/2025,2.5172444273e+06,2114,70,8489,25172.444273
16/06/2025,2.3735137180000003e+06,2783,106,9984,23735.13718
17/06/2025,3.1675942815e+06,4342,103,13805,31675.942815
18/06/2025,2.955155357e+06,2368,85,9830,29551.55357
19/06/2025,4.6543935459e+06,3290,128,14985,46543.935459
20/06/2025,4.3739447930000005e+06,4034,103,14006,43739.44793
21/06/2025,3.0338157849e+06,2440,82,8611,30338.157849
22/06/2025,2.3817313153999997e+06,2040,47,7111,23817.313154
23/06/2025,2.6578392276999997e+06,2320,71,8527,26578.392277
24/06/2025,3.2315973052000003e+06,4112,78,12816,32315.973052
25/06/2025,6.1747163592e+06,3223,92,12432,61747.163592
26/06/2025,2.3244476557e+06,1998,70,7938,23244.476557
27/06/2025,1.31107209238e+07,5648,1674,38546,131107.209238
28/06/2025,1.6332612072e+07,7364,1873,77376,163326.12072
29/06/2025,1.07543815516e+07,6832,796,57470,107543.815516
30/06/2025,7.946616454899999e+06,6216,625,33561,79466.164549
01/07/2025,8.3567023243e+06,4330,413,34550,83567.023243
02/07/2025,2.8362655279e+06,2014,110,9493,28362.655279
